title,review_idx,director,actors,content,other
diabolique,12,,,fantastically fine|grisly|deep-freeze|conscienceless|tricky|murderous|sheer,
diabolique,13,,,most unusual,
diabolique,14,,,grand|creaky|old-fashioned,
diabolique,15,,,good|fairly morbid|uncompromising|best,
diabolique,16,remarkably,,deep,
diabolique,17,,,stronger,
diabolique,18,,,rather startling|fiendishly skillful,
diabolique,19,enviable,,outstanding|nerve-wracking,
diabolique,20,,moving|eloquent|superb|malevolent|unpleasant enough,,
diabolique,21,sheer cunning|so steadily,,powerless,
diabolique,22,,,masterly,
diabolique,23,so brilliantly,,strange|sinister,
diabolique,24,,,hair-raising|rare|so shattering|ghastly,
diabolique,25,,,strong|steady|excellent,
diabolique,26,compulsive,,,
diabolique,27,,,admirably|compelling,
diabolique,28,,,best|deliberate|toughest|gentle|kind,
diabolique,29,,interesting|poor|sickly|terrified,,
diabolique,30,evil,,peculiar,useless
diabolique,31,,,stark|gruesome,
diabolique,32,calculatedly grisly|silly,,queasy|sordid|scared,all right
diabolique,33,clammy,,scabrous,
diabolique,34,,,best|finest,
diabolique,35,pivotal|darker|effective,,,
diabolique,36,unforgiving,,scorched|scarred,
diabolique,37,,,intriguing|twisting|guessing|entertained|horrified|craftsmanship|perfect|classic,
diabolique,38,,magnetic,classy|measured|sadly,
diabolique,39,,,classic,
diabolique,40,,,beautiful|classic,
diabolique,41,,,greatest|stunning|fascinated|unexpected,
diabolique,42,,,classic|right|Great,
diabolique,43,,,ghoulish|far from dull,
diabolique,44,,,grueling,
diabolique,45,,,straight-up terrifying,
diabolique,46,,,precise|accomplished|grueling|startling|overcast|gray,
diabolique,47,,,most delicious|innocently,
diabolique,48,,,sickeningly macabre,Rarely
diabolique,49,,,most terrifying,
diabolique,50,,,skillful|dangerously close|impeccable,greater|essential
diabolique,51,,,best|massively inspirational,
diabolique,52,,,so dependent|not well|crafted,
diabolique,53,,,demonic,
diabolique,54,precision,,most memorable,
diabolique,55,,,cruel|manipulative|scariest,
diabolique,56,,,high|murderous|sympathetic|tense,
diabolique,57,,,,
diabolique,58,,superbly acted,effective|lacking,
diabolique,59,,beautifully,riveting,
diabolique,60,,,diabolical,
diabolique,61,,,Satisfying|elegant|nasty,
diabolique,62,best,,,
diabolique,63,,,justly famous|implacable|classic,
diabolique,64,,,hallucinating|creaky-door,
diabolique,65,,,cruel|sour|very effective,unfortunately
diabolique,66,,,Delectable|grand,
diabolique,67,,,first-class,
diabolique,68,,,darkest,
diabolique,69,,,windy|confusing,
diabolique,70,,,incredibly satisfying|almost impossible,
diabolique,71,,,dandiest,
diabolique,72,,,scariest,
diabolique,73,,,outstanding,strong|top
diabolique,74,,,,
diabolique,75,,,deliciously curvy|complex|accomplished,
diabolique,76,,,,
diabolique,77,,,scary|chilling,
diabolique,78,,,diabolical|thoroughly implausible,
cyrano_de_bergerac,0,,nosier,,
cyrano_de_bergerac,1,,,grand|rich|tormented,
cyrano_de_bergerac,2,,,sumptuous|best,
cyrano_de_bergerac,3,,,,
cyrano_de_bergerac,4,,,justly,
cyrano_de_bergerac,5,,,great|popular,
cyrano_de_bergerac,6,,,soaring|expansively passionate,
cyrano_de_bergerac,7,,,better|ultimate|romantic,
cyrano_de_bergerac,8,,pretentious,grand|tearjerking,
cyrano_de_bergerac,9,,flamboyant,good|classic,
cyrano_de_bergerac,10,,,,
cyrano_de_bergerac,11,,marvelous|riveting,,
cyrano_de_bergerac,12,,,involving|depressing,
cyrano_de_bergerac,13,,,splendid|romantic|delightful,better
"20,000_leagues_under_the_sea",0,,,extraordinarily high,
"20,000_leagues_under_the_sea",1,,,immortal|capitally|wonderfully,
"20,000_leagues_under_the_sea",2,,,cluttered|groundbreaking|durable,
"20,000_leagues_under_the_sea",3,,,interesting|weird|thrilling,
"20,000_leagues_under_the_sea",4,,,marvelous|melodramatic,
"20,000_leagues_under_the_sea",5,,,,
"20,000_leagues_under_the_sea",6,,,visually beautiful,
party_girl,0,,good|lustrous,quite tolerable,
party_girl,1,garish|searing|so violently|sharp|lurching,,raging,
party_girl,2,,,regal|at odds|edgy|dangerous,
party_girl,3,,,exploitation,
party_girl,4,,never been better,flawed|more beautiful|convulsive,
party_girl,5,,,little,
party_girl,6,,,honey|superficial,
party_girl,7,,great,,
cape_fear,0,,,relatively dirty|truly good|phenomenal,
cape_fear,1,peak,tough|very sinister|very jagged|very dangerous,delightful|slightly scary,
cape_fear,2,,,,wasn't supposed|overwhelming
cape_fear,3,great,,,
cape_fear,4,,,exceedingly pulpy|appealingly,
cape_fear,5,,,,
cape_fear,6,,mighty,small,
cape_fear,7,,,pumped-up|thrill-happy|violent|swell,richest
cape_fear,8,,,Tedious|not thrilling,
cape_fear,9,,,brilliant,
cape_fear,10,,good,inferior,
cape_fear,11,hard,terrifying,nasty|formulaic|classic,
cape_fear,12,marcado,,,boa
cape_fear,13,,,,
cape_fear,14,frightfully wrong,geek-like,,
cape_fear,15,,,heart-warming,
cape_fear,16,,,solid|fascinating,
cape_fear,17,,brilliant,Exquisitely overwrought|maximum,
cape_fear,18,,,pointless,
cape_fear,19,,,Lousy|mediocre,
cape_fear,20,,most accomplished,essential,squeamish
cape_fear,21,,,unintended,
cape_fear,22,,,excellent|best|top notch|innovative|captivating,
cape_fear,23,seminal|genuinely creepy,,,
cape_fear,24,,,very frightening|inspired,
cape_fear,25,fine,,crisp|cracklin',
cape_fear,26,,,wicked|suspenseful|awesome,favorite
cape_fear,27,,sufficiently likeable,,
cape_fear,28,boldly,,,
cape_fear,29,distinctive,,commercially viable,
cape_fear,30,,,,
cape_fear,31,,,Effective|ugly|headache-inducing,
cape_fear,32,precision,,,
cape_fear,33,,,helluva,
cape_fear,34,,,brutal|demonic,
cape_fear,35,,,,rip-snorting
cape_fear,36,,,very good,
cape_fear,37,master,,Impressive,
father_of_the_bride,0,,,shameless|rampant|engagingly enjoyable,
father_of_the_bride,1,,favorite,,
father_of_the_bride,2,,,personally threatening|unnerving|unrewarding|false,
father_of_the_bride,3,,unrealistically offbeat,nominal,
father_of_the_bride,4,,,,
father_of_the_bride,5,,,,
father_of_the_bride,6,,,,
father_of_the_bride,7,,,sweet-natured|weepy,
father_of_the_bride,8,,frenzied|ridiculous,Best|too-tight,
father_of_the_bride,9,,,humdrum,classic
father_of_the_bride,10,,,,
father_of_the_bride,11,,,tiny|cold|calculated,
father_of_the_bride,12,,,not difficult,
father_of_the_bride,13,,,fluffy|little|nice,
father_of_the_bride,14,,,not touching|not funny|lighthearted|gentle|sweet|frothy|fun,
father_of_the_bride,15,,,outrageously expensive,
father_of_the_bride,16,,,not recommended,
father_of_the_bride,17,,,very funny,
father_of_the_bride,18,,,successfully|most memorable|preserved,
father_of_the_bride,19,,wild|crazy,more needless,
father_of_the_bride,20,,,solid|fitfully imaginative,
father_of_the_bride,21,,,marvelous|delicious,
father_of_the_bride,22,,funny,,
father_of_the_bride,23,,,Too cute,
father_of_the_bride,24,,,,
father_of_the_bride,25,faithful,,up-to-date|warm,
father_of_the_bride,26,,,sugary sweet|very light|really hollow,
father_of_the_bride,27,,,deeply moved|perfect,
father_of_the_bride,28,,,provocative|innocuously,
father_of_the_bride,29,,,slight|delightfully|sweet-natured,
father_of_the_bride,30,,,feel-good|even better|pat|amiable|rather dawdling,
mad_love,0,,,appropriately lurid,
mad_love,1,,,sweet|more awful|funny|much better,
mad_love,2,,,hugely successful|most unhinged|portentously Germanic|nasty|insightful|pulpy,
mad_love,3,great,,Wild|classic,
mad_love,4,,,strange|honestly horrifying,
mad_love,5,,auspicious,,
mad_love,6,,,Fascinating|ultra-creepy,
mad_love,7,,,grim,
boomerang,0,,,Riotously funny|rife|complicated|dated|confused|Great,
boomerang,1,,,sporadically amusing,
boomerang,2,,,not good|not well|offensive,
boomerang,3,,strong,,
boomerang,4,,talented,classic,
boomerang,5,,,classic|underrated,
boomerang,6,,,Gross|no fun,
boomerang,7,,,basic,
boomerang,8,,,too long|funny|charming,
boomerang,9,,,,
boomerang,10,,,wrong,
