title,review_idx,director,actors,content,other,director_score,actors_score,content_score,other_score
of_human_bondage,5,,grand|dramatic,best,scandalously,,4.0,4.0,-4.0
of_human_bondage,6,,,dated|compelling,,,,4.0,
of_human_bondage,7,,,dully,,,,,
of_human_bondage,8,,,tragic|destructive|compulsive|coarse,,,,-5.733333333333333,
of_human_bondage,0,,,popular|more truthful|realistic|sordid,,,,4.666666666666667,
of_human_bondage,1,,,,OK,,,,3.0
pinocchio,0,,,,,,,,
pollyanna,0,,,astonishingly pleasant,,,,5.4,
pollyanna,1,,tremendous,,,,4.0,,
pollyanna,2,,,finest,,,,,
pollyanna,3,uncertain,,,,-3.5999999999999996,,,
pollyanna,4,,,heartwarming|typical,,,,4.0,
pollyanna,5,,best,best,,,4.0,4.0,
pollyanna,6,,,so saccharine|difficult,,,,-5.1,
raw_deal,0,,watchable,,,,3.0,,
raw_deal,1,,,throwaway,worse,,,-3.0,-4.0
raw_deal,2,,,must-watch,,,,,
raw_deal,3,,,frivolous,,,,,
raw_deal,4,,,very seriously,,,,-3.0,
raw_deal,5,,,Must-see,,,,,
raw_deal,6,,,so bad|painful,,,,-4.6,
raw_deal,7,,,typical,,,,,
raw_deal,8,,,so simple|most amazing|so confusing,,,,0.6499999999999999,
rear_window,0,,,dry|best|interesting,,,,-1.1333333333333335,
rear_window,1,best,,greatest,,4.0,,5.0,
rear_window,2,most immaculate,,,,,,,
rear_window,3,,,satisfying,most elegant,,,2.0,
rear_window,4,,,straightforward|mysterious|more complex,,,,4.0,
rear_window,5,quintessential,,more daring|thrilling|ultimately better|unique|deep,,,,-1.1333333333333335,
rear_window,6,not ambitious|successful,,new|compelling,,0.3999999999999999,,4.0,
rear_window,7,improved,,pure|sincere|warm,,-3.2,,3.6666666666666665,
rear_window,8,,passionate|easy,great,,,3.5,5.0,
rear_window,9,,,taut|exact|well-patterned|bang on,,,,-0.5,
rear_window,10,,,chilling|never dull,,,,-1.2,
rear_window,11,most spare|sophisticated|sinisterly clever,,more personal|more bizarre|more thrilling,,4.0,,,
rear_window,12,most innovative,,densely allegorical,,,,,
rear_window,13,best,,hugely entertaining|romantic|witty,,4.0,,5.0,
rear_window,14,better,,invasive,,5.0,,-6.0,
rear_window,15,master's,,well,,,,3.0,
rear_window,16,,,electrically charged|full-bodied|adult,,,,-3.2,
rear_window,17,,,most unusual|most absorbing|best,,,,4.0,
rear_window,18,,best|excellent,,,,4.0,,
rear_window,19,,,hair-raising,,,,,
rear_window,20,best,,thrilling|original|tricky,,4.0,,3.0,
rear_window,21,,effortless|excellent|great,,,,3.3333333333333335,,
rear_window,22,,excellent,adult|exceptionally entertaining,,,4.0,2.1999999999999997,
rear_window,23,ingenious,aggressive|warmly,,,-3.2,-0.3999999999999999,,
rear_window,24,,magnificent,constantly mounting|brittle|witty,,,5.0,0.5,
rear_window,25,,,no disillusioning|intimately,,,,3.2,
rear_window,26,,perfect,superior,,,4.0,5.0,
rear_window,27,,curious,,,,3.0,,
rear_window,28,,,new|excited|not sure,,,,0.7,
rear_window,29,skilled|sly,,,,-1.0,,,
rear_window,30,,,neat|crisply|good|grisly,,,,0.3333333333333333,
rear_window,31,,,nail-gnawing|sweaty,,,,-2.0,
rear_window,32,,best,too slick|continuously fascinating,,,4.0,5.6,
rear_window,33,very best|offbeat|timely,,terrifying|sinister,,1.6666666666666667,,-5.0,
rear_window,34,,,first-class,,,,,
rear_window,35,,,skilful|daring,,,,5.0,
rear_window,36,great,,no simple,,5.0,,-3.2,
rear_window,37,extremely absorbed|plenty,,,,2.0,,,
rear_window,38,,,quite colorful|intriguing,pretty good|dull,,,1.2,0.7999999999999998
rear_window,39,,,highly entertaining|clever|delightful,,,,1.8666666666666665,
rear_window,40,,,good|exciting,,,,3.0,
rear_window,41,distinguished,,big|alive|masterly,,-4.0,,1.8666666666666665,
rear_window,42,,,masterpiece,,,,5.0,
rear_window,43,,excellent,straightforward|highly cinematic|dry|flawless|unsurpassable,,,4.0,-1.5,
rear_window,44,,,guilty|criminal,,,,-4.5,
rear_window,45,,,best|virtually unchallenged,,,,3.6,
rear_window,46,finest,,most popular,,,,,
rear_window,47,,,bright|amusing,glad,,,4.0,5.0
rear_window,48,terrific,,so delicious,,5.0,,2.6,
rear_window,49,prime,,creeping|cumulative|spine-tingling,,4.0,,4.0,
rear_window,50,exciting|so entertaining,,unabashed,,5.2,,-1.6,
rear_window,51,,,hard,,,,-2.0,
rear_window,52,,,cautionary|not correct|responsible,,,,0.3333333333333333,
rear_window,53,,,extraordinary,,,,4.0,
rear_window,54,,,intricate|spine-chilling,,,,-6.0,
rear_window,55,,,riveting,,,,5.0,
rear_window,56,,,singular,,,,1.0,
rear_window,57,,,,,,,,
rear_window,58,,,incisive|best,,,,0.3999999999999999,
rear_window,59,,,,,,,,
rear_window,60,tense|exciting,,boorish|fascinating,,-3.0,,0.0,
rear_window,61,,impeccable,appealing|thrilling|too long,,,-3.2,1.6666666666666667,
rear_window,62,,,extraordinary|never equalled,,,,0.3999999999999999,
rear_window,63,best,,funny|earthy,,4.0,,3.5,
rear_window,64,,subtle,,,,4.0,,
rear_window,65,,,wry|seemingly talky|very acute,,,,-0.3333333333333333,
rear_window,66,,,pointed|perceptive|tense,,,,0.5,
rear_window,67,inspired,,titillated|horrified|purged,,-2.4000000000000004,,-5.5,
rear_window,68,,increasingly obsessed,considerable,,,,2.0,
rear_window,69,masterpiece,,,,5.0,,,
rear_window,70,,,brilliant|obsessive,,,,1.0,
rear_window,71,,,perfect,,,,4.0,
rear_window,72,,,taut|jaunty,,,,-0.5,
rear_window,73,most entertaining,,,,,,,
rear_window,74,,,best|wisest,,,,4.0,
rear_window,75,,,memorable|downright essential,,,,3.5,
rear_window,76,,,essential|unmissable,,,,-1.4,
rear_window,77,,,classic,,,,1.0,
rear_window,78,,,,,,,,
rear_window,79,,,enduring|delicious|dead,,,,-0.7333333333333333,
rear_window,80,,,,,,,,
rear_window,81,,,darkest,,,,5.0,
rear_window,82,,,,,,,,
rear_window,83,,,clammy,,,,-2.0,
rear_window,84,lesser,,self-conscious|tightly wound|flawless,,-2.0,,2.5,
rear_window,85,,,,,,,,
rear_window,86,,,never surpassed|never repeated,,,,1.6,
rear_window,87,,,great,,,,5.0,
rear_window,88,,,stellar,,,,4.0,
rear_window,89,boldest|most personal,,most elegant|almost perverse|giddy,,3.0,,-3.4000000000000004,
rear_window,90,,witty|seductive,most profound,,,4.0,,
rear_window,91,,sensual,slo-mo,,,4.0,,
rear_window,92,,,most-successful,easy,,,,2.0
rear_window,93,best,,best,,4.0,,4.0,
rear_window,94,impressive,,exquisitely handcrafted,,-2.4000000000000004,,,
rear_window,95,,,intensely intimate|special,,,,4.8,
rear_window,96,,,,,,,,
rear_window,97,,,,,,,,
rear_window,98,,,unusually good,,,,3.5999999999999996,
rear_window,99,,,most provocative,,,,,
rear_window,100,,,,,,,,
rear_window,101,,,greatest,,,,5.0,
rear_window,102,,,most accessible|most gleefully|deviant|fun,,,,-0.8999999999999999,
rear_window,103,timeless,,sparkling|dated|soundstagey|classic,,4.0,,1.0,
rear_window,104,,,interesting|fun,,,,0.2999999999999998,
rear_window,105,,,greatest,,,,5.0,
rear_window,106,,,treasure,,,,5.0,
rear_window,107,most accomplished,,,,,,,
rear_window,108,,,finest,,,,,
rear_window,109,,,stunning,,,,4.0,
rear_window,110,,,greatest,,,,5.0,
rear_window,111,,,lasting,,,,4.0,
rear_window,112,,,finest,,,,,
rear_window,113,,,brilliant,,,,5.0,
rear_window,114,,,much-loved|superb,,,,4.0,
rear_window,115,,,wonderful|classic,,,,3.0,
rear_window,116,,,meticulous,,,,3.0,
rear_window,117,,,lovingly,,,,3.0,
rear_window,118,best,,,,4.0,,,
rear_window,119,finest,,worth,,,,5.0,
rear_window,120,,,witty|suspenseful|sad|funny|wise,,,,0.8,
rear_window,121,,,classic|better|sensational,,,,3.3333333333333335,
rear_window,122,,,best,,,,4.0,
rear_window,123,equally masterly,,undiminished,,,,-3.2,
rear_window,124,,,masterpiece,,,,5.0,
rear_window,125,,,Hollywood class,,,,,
rear_window,126,,,intriguing|brilliant|Hitchcockian|macabre|obsessive,,,,-1.3333333333333333,
rebecca,0,,blistering,,,,-5.0,,
rebecca,1,great,,not thrilling,,5.0,,-2.4000000000000004,
rebecca,2,Oddly|too much,,exquisite|silliness,,-3.0,,0.5,
rebecca,3,,,Magnificent,,,,5.0,
rebecca,4,,,,,,,,
rebecca,5,,,horror|freak|intensely dramatic|emotional,,,,-0.3500000000000001,
rebecca,6,cunning,new high,first-rate,,-6.0,,,
rebecca,7,beautifully|celebrated,,,,,,,
rebecca,8,first-class,,,,,,,
rebecca,9,best,,great|twisted,,4.0,,0.0,
rebecca,10,,,long|dark|important,,,,-1.4000000000000001,
rebecca,11,,,potent,stellar,,,4.0,4.0
rebecca,12,,,unfortunately,,,,-3.5999999999999996,
rebecca,13,,,best|rare,,,,4.0,
rebecca,14,brilliantly|Individual|creepy|colorful,,forbidding|fascinating,,1.7333333333333334,,1.0,
rebecca,15,,,strange|subtle|electrifying|fascinating,,,,2.5,
rebecca,16,,difficult|skilled|true,,,,0.0,,
rebecca,17,,,,most successful,,,,
rebecca,18,,,,,,,,
rebecca,19,,,insane|forbidden|destroying|flesh-curling,,,,-5.0,
rebecca,20,,,,,,,,
rebecca,21,,,,,,,,
rebecca,22,,,dramatic|breath-taking|heart-stirring,,,,4.0,
rebecca,23,remarkable,remarkable,remarkable,outstanding,,,,4.0
rebecca,24,,,,,,,,
rebecca,25,,,merited,rave,,,4.0,5.0
rebecca,26,greater,,,,5.0,,,
rebecca,27,certainly best,,lavish|creditable,,5.2,,4.0,
rebecca,28,,vulgar|extraordinary|most malignant,,,,0.0,,
rebecca,29,,stunning,,,,4.0,,
rebecca,30,foreboding,,genuine,,-5.0,,3.0,
rebecca,31,,,old-fashioned,,,,,
rebecca,32,wayward,,,,-5.0,,,
rebecca,33,,,perfect,,,,4.0,
rebecca,34,,,skillfully,,,,4.0,
rebecca,35,,,highly polished|workmanlike|morbidly|sordid,,,,2.8666666666666667,
rebecca,36,,strikingly effective|demented|outstanding,,,,2.533333333333333,,
rebecca,37,,,superb|tense,,,,0.5,
rebecca,38,,,most literal|fascinating,best,,,5.0,4.0
rebecca,39,,,,,,,,
rebecca,40,,intense|really fine,haunting|magnificently contrived,,,0.3500000000000001,-7.5,
rebecca,41,,fine|difficult|splendid,,,,0.6666666666666666,,
rebecca,42,,shy|unsophisticated|beautiful|amazing|unforgettable,,,,-3.6,,
rebecca,43,skillful,,eerie|deftly,,4.0,,-3.6,
rebecca,44,,,classic,best|true,,,1.0,2.5
rebecca,45,finest,,gothic,,,,-6.0,
rebecca,46,,monster|great|wicked,,,,-2.0,,
rebecca,47,best,,raveworthy,,4.0,,,
rebecca,48,,,,,,,,
rebecca,49,,,so faithful|eerie,,,,0.6000000000000001,
rebecca,50,,uncommon,,,,-3.2,,
rebecca,51,,,stylish|fascinating|finest,,,,4.5,
rebecca,52,,,,,,,,
rebecca,53,,intuitive|exquisite|touchingly true,,,,0.3999999999999999,,
rebecca,54,,,well worth,,,,,
rebecca,55,,,,,,,,
rebecca,56,,,enduring,,,,3.0,
rebecca,57,,,dour|somber|overlong|beautifully,,,,-4.333333333333333,
rebecca,58,,,Saved|belle|wreck|faint,,,,0.5,
rebecca,59,atmospheric,,undoubted|essential,,,,0.19999999999999996,
rebecca,60,,,rich|delicious,,,,1.2,
rebecca,61,finest|master,,,justly,4.0,,,3.0
rebecca,62,,,sumptuous|suspenseful,,,,0.5,
rebecca,63,,,self-consciously prestigious,,,,,
rebecca,64,,,elegant|beautifully|dream,,,,2.5,
rebecca,65,,,,,,,,
rebecca,66,,,clever|fancy,,,,4.0,
rebecca,67,,,sustained|eerie,,,,-4.0,
rebecca,68,,,Excellent|too long|moody,,,,2.1999999999999997,
rebecca,69,splendid,splendid,,,4.0,4.0,,
rebecca,70,,,tender|haunting,,,,-1.5,
rebecca,71,finest,,real|Captivating|famous|pyrotechnic,,,,4.25,
rebecca,72,,,finest,,,,,
rebecca,73,,,classic|beautifully|hauntingly,,,,-2.5,
rebecca,74,,,enjoy,,,,3.0,
rebecca,75,,,meandering,best,,,-5.0,4.0
rebecca,76,,nasty|delighted,,,,-4.0,,
rebecca,77,,,perfect,,,,4.0,
rebecca,78,,,atmospheric,,,,,
rebecca,79,,,gorgeous,,,,4.0,
rebecca,80,superb,,monstrous,,4.0,,-4.0,
rebecca,81,,,moody,,,,-3.0,
rebecca,82,,timid|tormented,superbly mounted,,,-4.5,6.8,
rebecca,83,most overrated|underrated,,,,-2.4,,,
rebecca,84,best|most elegant,,,,4.0,,,
rebecca,85,,,,,,,,
rebecca,86,,handsomely played,altogether brilliant|haunting|suspenseful|handsome,,,,-1.6666666666666667,
rebecca,87,,,gorgeously mounted|overlong,,,,-2.0,
rebecca,88,,,gothic|moody|overwhelming|twisting|unpredictable|even unclear,,,,-4.64,
rebecca,89,,,artistic,Discriminating,,,-3.2,-6.0
rebecca,90,,,,,,,,
rebecca,91,,,dense|deeply textured|emotional|no easy,,,,0.5333333333333333,
rebecca,92,,perfectly cast|not underestimated|so good,,,,-0.9999999999999999,,
rebecca,93,,obsessively attached|perverse,,,,-6.0,,
rebecca,94,,richly deserved|best|complex|innocent|difficult,,,,-2.1,,
rebecca,95,,,tense|engrossing|deliciously deceitful,,,,0.5,
rebecca,96,,,classic|compelling|haunting|tortured|brooding,,,,-2.0,
rebecca,97,,,,,,,,
rebecca,98,best|freshest,,unforgettable,,4.0,,-2.4000000000000004,
rebecca,99,capable,,,,3.0,,,
reckless,0,,,particularly dreary,,,,,
reckless,1,,,,,,,,
reckless,2,,,Contrived|cliched,,,,-0.5,
reckless,3,,,drooling|teen-sex,,,,5.0,
reckless,4,,,familiar|defiant,,,,-0.8999999999999999,
sabrina,0,,enthralling|enchanting|enrapturing,,,,5.0,,
sabrina,1,,atypical,,,,-4.8,,
sabrina,2,,,Pleasant|light,,,,3.0,
sabrina,3,,,very pleasing,,,,6.0,
sabrina,4,,,,,,,,
sabrina,5,,,realistic|wicked,,,,-1.0,
sabrina,6,,,erotic|bubbly,,,,4.0,
sabrina,7,,,tightly|flawlessly|classic,,,,-1.0,
sabrina,8,,,lesser|charming,,,,1.5,
sabrina,9,,,civilized|unlagging|highly enjoyable,,,,5.0,
sabrina,10,,,wrong,,,,-6.0,
sabrina,11,,irresistible,,,,-2.4000000000000004,,
sabrina,12,,,complex|magical,,,,-0.5,
sabrina,13,minor,,major|fresh,,-2.0,,4.0,
sabrina,14,,,perfect|sparkling,apt,,,2.5,
sabrina,15,,terrific|best,charming,,,4.5,5.0,
sabrina,16,,,,,,,,
sabrina,17,odd,,,,-3.0,,,
sabrina,18,,,relevant|appealing,,,,0.20000000000000018,
sabrina,19,,,classy,,,,4.0,
sabrina,20,,splendid,long|glibly|casual|broadly,,,4.0,1.0,
sabrina,21,,perfect,,,,4.0,,
sabrina,22,,,,,,,,
sabrina,23,,classic,,,,1.0,,
sabrina,24,,,chilling|witty,,,,0.0,
sabrina,25,,,,,,,,
sabrina,26,,,semi-classic|semi-literate,,,,,
sabrina,27,,,frothy,,,,,
sabrina,28,,,,,,,,
sabrina,29,,,classic,Skip,,,1.0,-5.0
sabrina,30,excellent,strong,light|super-charged|sharp,,4.0,5.0,3.5,
sabrina,31,,,abundant,,,,-3.2,
sabrina,32,crisp,,light|old|transparent|smug,,4.0,,-0.5,
sabrina,33,,,Hampered|unimaginative|thoroughly charming|delightfully romantic,,,,3.85,
sabrina,34,,,intelligent|mildly entertaining,also-ran,,,-0.20000000000000018,
shallow_grave,0,,,enjoyable,,,,,
spellbound,0,,,fascinating|grim|exciting|de luxe,popular,,,-0.7333333333333334,5.0
spellbound,1,,sensationally convincing,feverish,,,,-2.0,
spellbound,2,,,facile|intriguing|compelling|subversive,,,,-2.3333333333333335,
spellbound,3,,,twisty|best|minor,,,,-1.0,
spellbound,4,,,forward-thinking,,,,,
spellbound,5,otherwise solid,,,,,,,
spellbound,6,,,,right,,,,-3.0
spellbound,7,not first-rank|second-tier|better,,,,5.0,,,
spellbound,8,real,,,,4.0,,,
spellbound,9,,,,Best|best,,,,4.0
spellbound,10,,,great|odd,,,,1.0,
spellbound,11,,,uneven|fascinating,,,,-0.5,
spellbound,12,,,most explicit|dubious|contrived|enjoyable,,,,-5.0,
spellbound,13,laughably dated,,,,,,,
spellbound,14,,,severely dated|supremely entertaining,,,,6.4,
spellbound,15,,,stylish,,,,4.0,
spellbound,16,second-tier,,notable|hallucinogenic,,,,4.0,
spellbound,17,,,mid-range|standout,,,,-5.0,
spellbound,18,not best,,worth seeing,,-3.2,,,
spellbound,19,,,,,,,,
spellbound,20,,,incessantly talky|long-winded,,,,,
spellbound,21,,,elevating,,,,4.0,
spellbound,22,,,pat|too easy|classic,,,,2.6,
spellbound,23,,,utterly schematic|top-notch,,,,,
spellbound,24,,,syrupy|tempting,,,,4.0,
spellbound,25,,,rare,not speechless,,,4.0,2.4000000000000004
spellbound,26,,,more than solid,still overrated,,,,
spellbound,27,,,best,,,,4.0,
suburbia,0,,,classic|unique|engrossing,,,,0.6,
suburbia,1,,,unruly,,,,-7.199999999999999,
suburbia,2,,,,,,,,
suburbia,3,,wretchedly,broadly|raw,,,-3.0,4.0,
suburbia,4,,,enormous|strangely timeless,,,,4.0,
suburbia,5,,,sincere|standard,,,,2.0,
suburbia,6,,,angry|right,,,,-3.9,
suburbia,7,,,justifiably angry|fast|violent,,,,1.3333333333333333,
suburbia,8,good,,,tough,3.0,,,-5.0
suburbia,9,,,clear-eyed|compassionate,,,,3.0,
suburbia,10,,,gritty|ugly|raw|realistic,,,,-1.0,
swiss_family_robinson,0,,,energetic|appealing,,,,0.7000000000000002,
swiss_family_robinson,1,,,fine|souped up,,,,3.0,
swiss_family_robinson,2,,,believable,,,,4.0,
swiss_family_robinson,3,,,crudely|maximum,,,,-0.5,
swiss_family_robinson,4,,,mild|dated,,,,1.0,
swiss_family_robinson,5,,,good|reluctant,,,,0.0,
swiss_family_robinson,6,,,,most popular,,,,
swiss_family_robinson,7,,,high|wholesome,,,,3.0,
swiss_family_robinson,8,,,chock-full|exotic|high-spirited|poignant,,,,0.0,
swiss_family_robinson,9,,,escapist|difficult,,,,-4.5,
swiss_family_robinson,10,,,Classic|exotic,,,,2.5,
swiss_family_robinson,11,,,hard|better|rousing|humorous|gentle-hearted,,,,0.5,
swiss_family_robinson,12,,,unrealistic|fun,,,,-1.5,
swiss_family_robinson,13,,,,,,,,
swiss_family_robinson,14,,,,,,,,
swiss_family_robinson,15,imaginative|special,,awe-inspiring,,-1.0,,,
target,0,,,excellent|nice|attractive|considerable,afraid,,,1.65,-4.8
target,1,,obnoxious|somewhat more complex|satisfying,,,,-0.5,,
target,2,,fine|cool,Standard|entertaining|fun,,,3.0,2.6666666666666665,
target,3,,,quasi-artistic,,,,,
target,4,,,well-told|affecting|humorous|sturdy,,,,0.4000000000000001,
target,5,,,engrossing,,,,4.0,
target,6,,,not noisy|not quick|not harsh,,,,1.0666666666666667,
target,7,,,certainly adequate|just as certainly overblown,,,,2.6,
target,8,,,terribly stagy|exciting|intelligent|entertaining|good,,,,-0.8,
target,9,,best|confident,hackneyed,,,3.5,,
target,10,astounding,,,,-4.0,,,
target,11,painfully little,,,,3.2,,,
target,12,,extremely likable,increasingly silly,,,8.0,,
target,13,,,not suspenseful|genuine good-hearted,,,,2.4000000000000004,
target,14,,,uneven|ambitious|intelligent,,,,-4.133333333333334,
target,15,,stylish,great,,,4.0,5.0,
target,16,,,saddest,desperate,,,-4.0,-7.199999999999999
target,17,,,great|gripping,,,,-0.5,
target,18,,,,,,,,
target,19,,,not good,,,,-2.4000000000000004,
target,20,,added power,,,,,,
target,21,,,engaging|intriguing,,,,4.0,
that_darn_cat!,0,,,enjoyable|delightful,,,,-4.0,
that_darn_cat!,1,,,Amusing|long,,,,4.0,
that_darn_cat!,2,,,more watchable,,,,,
that_darn_cat!,3,,second string,marvellous,,,,4.0,
that_darn_cat!,4,,,Lightweight|forgettable|fun,,,,1.0,
that_darn_cat!,5,,,entertaining,,,,4.0,
that_darn_cat!,6,,,pleasing,,,,4.0,
that_darn_cat!,7,,,Delightful,,,,-4.0,
that_darn_cat!,8,,,slick|high gloss|best,,,,4.0,
that_darn_cat!,9,,superior|wider,dated,,,3.0,,
to_be_or_not_to_be,0,,,Bad|loathsome,,,,-5.0,
to_be_or_not_to_be,1,best,,,,4.0,,,
to_be_or_not_to_be,2,,,klunky|tacky-looking,,,,,
to_be_or_not_to_be,3,,,faithful|frenetic,,,,1.0,
to_be_or_not_to_be,4,,sustained|too hard,,,,-2.8,,
to_be_or_not_to_be,5,,,very well-executed,most underrated,,,,
to_be_or_not_to_be,6,,,eclectic|successfully,,,,4.5,
to_be_or_not_to_be,7,,,Ssmashingly funny,,,,,
to_be_or_not_to_be,8,,,superfluous|OK,classic,,,-1.0,1.0
to_be_or_not_to_be,9,,,dud,,,,-5.0,
to_be_or_not_to_be,10,,,not funny,,,,-2.4000000000000004,
to_be_or_not_to_be,11,,,so little|cruddy|flat|underworked,,,,-1.1333333333333333,
to_be_or_not_to_be,12,,,comedic|high-strung|flavorable|relentlessly riotous,,,,5.0,
touch_of_evil,0,,,full|fattening|immensely pleasurable,,,,2.2666666666666666,
touch_of_evil,1,,,,,,,,
touch_of_evil,2,,,,,,,,
touch_of_evil,3,masterful|staggering,,,,4.0,,,
touch_of_evil,4,true|artistic|imaginative,,reduced|conventional,,-2.733333333333333,,1.0,
touch_of_evil,5,,,Classic|stunning,,,,2.5,
touch_of_evil,6,,,dazzling|good|highest|substantial,,,,3.0,
touch_of_evil,7,,,pure|marvelously|immediate,,,,1.5999999999999999,
touch_of_evil,8,,,,,,,,
touch_of_evil,9,,,,,,,,
touch_of_evil,10,,,extreme|weak|inexplicable,,,,0.5,
touch_of_evil,11,innate genius,,hardly grasped,,,,1.6,
touch_of_evil,12,,,weighty|rounded|more fun,,,,1.0,
touch_of_evil,13,,,,,,,,
touch_of_evil,14,,,wild|masterpiece|sleazy|grimy|jittery|ultimately dazzling,,,,-1.0,
touch_of_evil,15,masterly,,gothic|expressive,,4.0,,-1.0,
touch_of_evil,16,sleaziest,,most entertaining,,-6.0,,,
touch_of_evil,17,transcendent|so rich|fiendishly baroque,,,,4.6,,,
touch_of_evil,18,Shakespearian,,,,-2.0,,,
touch_of_evil,19,,,,,,,,
touch_of_evil,20,,,,,,,,
touch_of_evil,21,,,,,,,,
touch_of_evil,22,,,,,,,,
touch_of_evil,23,,,degradation|madness|most intense,,,,-6.0,
touch_of_evil,24,greatest,,,,5.0,,,
touch_of_evil,25,,,,,,,,
touch_of_evil,26,,,masterpiece|dark|complex|perverse|riveting,,,,-1.2,
touch_of_evil,27,,,brooding|nightmare,,,,-4.0,
touch_of_evil,28,most creative,,wondrous,,,,4.0,
touch_of_evil,29,,,rotting|amazing,,,,-4.5,
touch_of_evil,30,,,extraordinary|fluid|accomplishment enough,,,,2.5,
touch_of_evil,31,,,,,,,,
touch_of_evil,32,,,elegiac|powerful|all-pervading,,,,3.5,
touch_of_evil,33,,,,,,,,
touch_of_evil,34,,,,,,,,
touch_of_evil,35,,,Delightfully entertaining|interesting|playfully irreverent,,,,1.1999999999999997,
touch_of_evil,36,,,,,,,,
touch_of_evil,37,brilliant,,vibrant,,5.0,,4.0,
touch_of_evil,38,baroque,,wild|sleazy|grimy|jittery|ultimately dazzling,,3.0,,-2.5,
touch_of_evil,39,,,great,,,,5.0,
touch_of_evil,40,,appallingly overacted,worst|garish|oppressive|best,,,,-2.75,
touch_of_evil,41,,,sweaty,,,,-2.0,
touch_of_evil,42,soundly,,sinister|wild|murky,,2.0,,-1.3333333333333333,
touch_of_evil,43,,,dark|sinister|not comprehensible|intriguing,,,,-5.0,
touch_of_evil,44,so exhilarating|maddening|inspired|confused,,,,-0.7250000000000001,,,
touch_of_evil,45,,,extremamente interessante,,,,,
touch_of_evil,46,outlandish,,terrifyingly seedy|utterly compelling,,-5.0,,7.6,
touch_of_evil,47,,,richest|most rewarding,,,,4.0,
touch_of_evil,48,,,,,,,,
touch_of_evil,49,,,truly greatest,,,,6.5,
touch_of_evil,50,,,,,,,,
touch_of_evil,51,,,,,,,,
touch_of_evil,52,,,masterpiece|intriguing|confusing,,,,1.0,
touch_of_evil,53,,,,,,,,
touch_of_evil,54,,,brilliant|difficult,,,,0.0,
touch_of_evil,55,not greatest,,most entertaining,,-4.0,,,
touch_of_evil,56,,,monumental|great,,,,3.0,
touch_of_evil,57,,,favorite,,,,3.0,
touch_of_evil,58,,,bad,,,,-4.0,
touch_of_evil,59,,,reckless|better,,,,1.0,
touch_of_evil,60,,,fresh|exciting,,,,4.0,
touch_of_evil,61,,,mayhem,,,,-5.0,
touch_of_evil,62,,multi-talented|awe-inspiring|gruff|overweight|morally bereft,,,,-4.0,,
touch_of_evil,63,truly magnificent,,excellent|well deserved,,6.5,,4.0,
touch_of_evil,64,,,sleaziest|good,,,,-1.5,
touch_of_evil,65,,,truly great,,,,6.5,
touch_of_evil,66,,,dark|extravagant,,,,-0.5,
touch_of_evil,67,,,best,,,,4.0,
touch_of_evil,68,,,,,,,,
touch_of_evil,69,,,simplistic,,,,-5.0,
touch_of_evil,70,astonishing,persuasive,prime,savvy,-4.0,5.0,4.0,3.0
touch_of_evil,71,wonderful|really nifty|astounding,,,,0.5,,,
touch_of_evil,72,exhibitionistic|intensified,,pressure-cooker,,-3.6,,,
touch_of_evil,73,,,,,,,,
touch_of_evil,74,so sure,,,,2.6,,,
touch_of_evil,75,,,great|dark,,,,0.0,
village_of_the_damned,0,,,,,,,,
village_of_the_damned,1,,,tricky|creditable|difficult,,,,0.6666666666666666,
village_of_the_damned,2,,,much watered-down|rather mild,,,,1.2,
village_of_the_damned,3,,,good|harmless|more credible|more amused|chilled,,,,3.6666666666666665,
village_of_the_damned,4,just right,,most ingenious,,-1.5,,,
village_of_the_damned,5,,,truly exciting,rather silly|chillingly imagined|icily visualized,,,,-3.5999999999999996
village_of_the_damned,6,,well-acted,gripping|cleverly contrived,,,,-6.0,
village_of_the_damned,7,,,clammy,lackluster,,,-2.0,
village_of_the_damned,8,,,excellent|serious enough|more effective,,,,4.0,
village_of_the_damned,9,deft,,sinister|appalling,,-3.2,,-6.1,
village_of_the_damned,10,,,less effective|enough,,,,-3.2,
village_of_the_damned,11,,,too ingenious|creepier|creepier,,,,5.6,
village_of_the_damned,12,,,atmospheric|intelligent,,,,-3.2,
village_of_the_damned,13,,,raw nightmare|believable,,,,4.0,
village_of_the_damned,14,,,creepy,,,,,
village_of_the_damned,15,,serene|quite unbelievable,,,,3.4,,
village_of_the_damned,16,,chillingly effective,neatest,,,,4.0,
village_of_the_damned,17,,,Compelling|creepy|unbearably tense,,,,4.0,
village_of_the_damned,18,,,Commie|Bastard,,,,-4.0,
village_of_the_damned,19,,,taut|soggy,,,,-3.5,
village_of_the_damned,20,,,never forgotten,,,,4.0,
village_of_the_damned,21,,menacingly|excellent,,rather creaky,,-1.0,,-6.0
village_of_the_damned,22,,,strong|subtle,,,,4.5,
village_of_the_damned,23,,sinister|inhumanly intelligent,superbly,,,-5.0,4.0,
village_of_the_damned,24,,,amazing,,,,-4.0,
village_of_the_damned,25,,,creepy|classic,,,,1.0,
village_of_the_damned,26,,,humanist|cool|right,,,,1.3333333333333333,
village_of_the_damned,27,,,creepy,,,,,
village_of_the_damned,28,,,mildly effective|too restrained,,,,-2.1,
village_of_the_damned,29,,,strange,,,,-3.0,
village_of_the_damned,30,,,intelligent|creepy,,,,-3.2,
village_of_the_damned,31,,,squirm,,,,-5.0,
witness,0,,,best,,,,4.0,
